7,47,0,0,3,2,16,2,5,31,0,27,1,8
6,3308,6898,2962,48,4987,6473,8628,36826,1700,31,14617,11184,5503
9,51,49,1,0,11,92,13,118,24,0,126,3,42
8,32,18,0,0,4,29,6,26,7,0,17,0,16
7,143,9,0,0,1,46,8,9,58,0,64,0,9
7,22,26,1,0,6,52,6,91,6,0,36,11,23
3,79,758,1268,4,1501,182,725,5388,30,3,237,6922,285
7,2,11,0,0,4,16,1,97,1,0,8,26,11
6,1,58,9,0,98,0,0,44,0,0,0,9,9
8,177,13,0,0,2,99,12,12,60,0,106,2,10
7,30,83,1,0,30,96,11,170,6,7,80,13,52
7,12,526,8,0,358,14,3,146,2,0,9,4,52
5,43,7,0,0,0,10,1,12,6,0,19,3,3
9,76,21,1,1,2,52,23,73,68,1,129,5,38
6,4,33,10,1,42,9,3,163,3,0,15,28,25
9,44,20,1,0,3,81,4,44,27,0,96,4,29
9,15,0,0,90,0,2,0,0,63,5,1,0,1
5,2,163,4,0,306,3,1,72,1,0,3,15,5
7,58,11,0,0,2,32,14,16,21,0,61,1,7
7,29,16,0,0,9,13,5,39,7,0,20,1,9
7,42,28,3,0,29,64,11,281,12,1,84,36,41
9,81,34,0,0,6,136,26,63,45,0,226,2,28
8,27,42,0,1,19,42,16,123,18,0,80,13,29
8,43,155,3,0,26,74,38,277,11,1,161,4,84
7,30,26,5,0,108,30,8,83,8,0,45,30,19
8,61,18,1,1,4,54,11,29,22,0,43,1,13
9,89,13,2,0,3,80,6,30,41,1,155,0,25
7,95,9,0,0,2,63,13,11,118,0,154,0,6
7,111,6,1,0,0,49,7,13,47,0,77,0,8
4,15,108,3,1,71,17,3,34,4,1,9,5,27
7,18,206,6,0,125,7,0,135,0,0,10,24,15
8,23,32,0,0,12,51,7,69,13,0,53,2,25
8,46,41,0,0,7,84,8,87,41,0,95,7,31
8,37,22,0,0,3,41,8,68,18,0,66,7,29
6,56,7,0,0,0,16,7,14,88,0,45,1,4
9,110,25,2,2,3,130,26,74,82,0,210,3,28
7,17,23,0,0,6,40,3,131,2,0,60,11,15
6,109,4,0,5,0,32,4,5,154,0,49,2,4
7,62,16,0,2,2,28,3,12,84,0,43,1,8
10,118,24,0,0,2,102,17,43,69,1,221,1,31
5,5,243,4,2,449,16,1,329,2,1,9,49,22
5,3,36,2,0,97,4,0,142,0,0,11,28,13
4,6,6,0,1,3,9,10,8,3,3,8,0,1
8,55,28,0,1,10,77,8,162,16,2,110,9,37
8,17,26,0,0,4,26,3,21,5,0,28,1,14
7,98,7,0,0,2,41,8,12,37,0,89,1,9
5,2,15,1,0,23,1,1,124,0,0,6,40,4
7,7,370,26,0,761,9,0,107,1,0,8,45,17
5,405,498,407,3953,586,472,3567,5841,445,274,1583,436,896
7,29,23,2,0,13,19,11,121,11,0,41,21,17
6,4,92,0,0,69,10,9,172,1,0,12,10,20
10,174,82,2,0,16,224,50,146,110,1,592,3,99
6,5,9,0,0,7,35,9,155,2,0,17,16,16
5,10,287,16,1,233,13,66,222,4,0,21,8,42
6,5,28,5,0,34,5,1,174,2,0,6,37,4
9,74,44,3,0,5,175,26,158,44,0,274,14,84
5,2,196,4,0,100,5,0,66,3,0,10,2,15
7,7,9,2,1,7,9,1,28,7,0,24,0,4
8,17,12,0,0,0,14,2,9,2,0,23,0,10
3,159,691,2260,6,827,297,831,4481,69,12,494,3149,352
7,43,20,3,0,6,48,3,66,31,0,44,0,19
6,6,467,2,0,679,8,1,246,2,1,7,11,12
7,17,19,0,1,5,21,5,72,3,0,21,3,12
9,92,53,1,0,11,92,16,79,32,0,152,6,50
10,423,403,12,20,97,634,119,1085,376,6,969,19,269
9,82,8,1,1,1,77,14,47,33,0,106,4,9
5,194,643,93,1,354,284,882,4655,91,1,829,941,489
6,0,5,72,0,29,0,0,2,1,0,1,50,0
8,130,28,0,1,2,97,19,26,52,0,100,0,21
5,460,902,118,9,612,995,295,8520,283,4,1364,2960,1000
7,40,51,4,0,32,65,5,169,22,0,68,44,48
8,295,719,16,1,221,508,150,1124,112,0,1161,65,491
8,51,15,0,0,4,52,7,37,35,0,88,3,14
9,41,9,0,0,2,26,3,14,11,0,54,0,26
7,19,36,3,0,14,18,16,155,6,0,30,12,19
5,0,101,4,0,184,1,0,39,0,0,1,4,10
3,1,20,5,0,13,6,0,138,0,0,3,158,5
7,6,15,2,0,14,19,4,135,2,0,11,71,10
8,53,10,0,1,0,63,6,13,40,0,79,0,9
8,127,18,0,1,1,50,11,46,89,0,99,2,15
7,2940,1141,96,69,753,1813,873,5679,1735,4,3844,930,1075
9,387,283,14,2,74,524,104,864,181,0,1118,90,325
8,64,17,0,2,1,33,2,31,27,0,108,0,19
6,6,40,4,0,35,23,0,241,1,0,9,138,31
7,4,246,5,0,551,1,2,79,0,0,0,13,20
6,5,28,6,0,27,8,4,108,2,0,8,19,14
7,15,30,1,0,17,31,6,262,6,0,30,29,20
8,38,1,0,3,0,0,6,1,35,0,4,0,0
7,5254,11311,5375,78,8914,9097,9888,35104,2861,13,20979,9391,7523
5,63,0,0,749,0,60,1142,170,172,16,96,30,98
6,2,7,2,0,15,5,3,140,0,0,6,70,4
2,1,11,1,0,153,2,0,15,0,0,2,3,0
5,3,53,2,0,63,13,5,316,1,0,26,100,16
6,28,34,0,3,19,57,15,244,18,0,66,21,28
7,1,19,2,0,3,7,0,88,0,0,14,12,13
7,14,37,0,0,32,31,11,386,10,0,39,39,47
7,8,22,3,0,14,18,0,132,3,0,4,13,14
7,9,15,0,0,2,8,1,38,4,0,9,1,7
6,1,149,1,0,582,3,1,92,1,0,3,3,7
7,10,40,4,0,10,51,5,207,7,0,53,33,34
9,11,30,0,0,11,25,6,46,4,0,24,0,26
8,3526,5262,488,44,2017,4853,1349,8773,2991,6,10621,1627,2446
1,75,13,10,3735,1,42,10,1026,470,10626,89,14,124
3,11,1,0,22,3,2,12,258,13,24,100,256,135
9,111,28,0,0,3,57,17,39,65,1,204,1,33
8,111,21,1,1,3,92,20,36,40,0,162,0,15
7,81,5,0,1,4,44,6,22,38,1,74,0,12
8,8960,5031,700,237,2588,9831,3999,19093,6634,23,20479,2720,5561
7,176,14,0,0,4,69,12,17,110,0,99,0,16
9,3025,953,403,45,455,3766,848,4181,3294,6,7858,592,1235
7,114,14,0,1,2,65,17,26,126,0,131,1,17
5,4,122,1,0,155,1,1,46,1,0,4,5,8
4,68,9,0,1,2,56,12,24,50,0,57,4,3
9,50,20,0,3,10,41,9,45,61,0,67,3,20
7,74,21,1,2,5,86,5,28,37,0,100,1,23
8,409,271,9,1,86,552,124,971,229,0,1179,53,346
3,192,20,1,0,2,93,16,34,73,0,110,0,18
5,68,4,2,1423,2,83,220,486,222,342,142,24,434
4,613,1325,122,1946,1118,968,1359,14159,533,1756,1896,3765,1370
8,56,6,1,0,5,70,14,30,30,0,86,0,25
9,140,36,1,1,10,163,20,68,149,0,282,2,36
9,67,33,2,0,11,59,10,63,39,0,90,2,20
8,149,13,0,3,2,83,15,20,190,0,196,0,17
7,31,19,1,0,5,52,7,65,16,0,55,9,17
7,17,35,0,0,5,23,4,132,0,0,50,3,32
1,0,0,0,51,0,0,0,60,2,69,0,1,0
3,0,0,0,34,0,0,0,25,4,88,0,0,8
7,73,7,0,4,5,60,4,17,44,0,57,2,9
8,124,20,1,0,5,110,19,79,43,0,174,2,29
7,4800,4967,2585,103,4493,5370,4383,19102,3348,23,13112,4903,4203
7,18,29,1,0,9,12,10,38,5,0,32,2,11
6,63,1,0,26,0,77,41,48,26,28,68,4,30
5,92,7,0,0,0,29,10,9,53,0,56,0,10
3,21,0,1,2876,5,9,0,144,158,1863,75,6,3
2,13,32,2309,0,121,21,20,337,10,0,50,2416,18
6,0,85,0,0,200,1,0,20,0,0,0,0,2
5,0,8,0,0,9,7,0,177,0,0,9,21,3
7,114,73,1,1,12,56,10,35,67,0,107,1,29
7,15,110,1,0,35,22,0,20,1,0,4,0,14
8,103,9,3,2,2,51,11,15,168,0,91,0,5
5,2,11,3,0,16,4,1,227,1,0,1,62,15
6,7,269,5,0,724,1,0,73,1,0,0,24,5
5,2,7,1,0,12,1,0,109,0,0,0,28,7
5,141,24,0,2,3,54,34,25,43,0,87,0,11
6,3,46,0,0,50,6,11,175,1,0,22,5,27
8,56,44,2,0,8,67,6,142,28,0,109,13,23
9,91,12,0,3,7,98,30,74,104,0,223,0,28
7,6375,8336,726,74,3722,12444,10857,42313,3247,18,28289,5107,9962
7,8,1,0,0,0,16,5,24,5,0,11,0,6
7,1759,2600,534,21,2083,3677,1139,10609,972,3,5718,2844,2159
8,141,47,0,2,13,81,17,129,58,0,187,2,47
7,262,77,5,8,113,181,48,353,177,4,277,24,82
7,4,230,0,1,95,2,0,52,0,0,7,0,23
4,9,17,0,0,15,3,0,7,0,0,3,1,6
7,98,5,1,0,1,42,17,13,108,0,70,0,8
2,1,0,0,359,0,2,0,2,2,169,0,14,0
2,11,0,0,49,0,22,1,53,7,232,9,92,21
5,23,181,0,2,76,64,2,40,9,0,33,3,39
8,64,18,0,0,0,57,21,64,70,0,107,0,21
4,278,219,9,31,42,35,71,388,19,6,92,163,87
3,22,0,1,5491,1,4,6,89,104,9600,166,5,12
2,2,4,0,179,2,7,3,75,3,736,15,3,28
9,107,33,1,0,3,92,11,56,51,0,238,0,41
3,44,1,0,0,0,9,3,1,63,0,17,0,1
5,0,0,0,177,0,0,0,4,5,138,8,0,0
7,0,147,0,0,61,2,0,19,0,0,1,0,6
6,23,21,2,0,15,20,12,31,7,0,35,1,13
7,107,7,1,1,0,58,23,29,172,0,116,2,11
4,71,3,1,1,1,30,12,8,119,0,55,0,1
10,215,118,9,10,35,436,121,511,280,0,806,21,113
1,0,0,0,22,0,0,0,22,1,310,3,3,0
5,89,8,0,1,1,51,16,5,55,0,44,1,4
6,10,14,3,0,9,19,6,158,2,0,23,47,8
7,38,28,2,1,17,58,10,112,10,0,86,1,52
3,12,177,2,0,81,22,1,52,0,0,19,1,25
7,3,112,5,0,57,22,1,66,0,1,12,6,30
8,39,11,0,0,5,50,12,77,10,0,71,3,20
7,62,25,0,0,7,63,15,103,16,0,115,2,22
7,135,21,0,0,5,64,14,79,58,1,110,3,62
9,38,18,0,1,1,45,3,22,26,1,51,0,6
7,34,18,1,0,19,29,4,116,9,0,33,36,8
5,14,32,3,0,55,34,4,472,4,0,14,92,18
10,128,18,1,1,5,110,19,57,128,0,249,1,30
7,22,155,1,0,97,21,2,114,6,0,30,7,42
7,35,13,0,1,4,43,13,59,22,0,77,5,15
9,66,7,0,1,1,46,8,14,72,0,74,1,10
8,27,21,1,1,2,35,13,25,8,0,36,0,10
9,76,29,1,0,5,98,16,69,60,0,141,2,34
6,4,10,1,0,7,2,0,194,0,0,3,19,5
9,52,5,0,1,3,49,5,23,43,0,86,0,17
4,254,1711,98,16,1342,392,964,5227,132,7,543,1425,423
5,2,13,2,0,11,7,3,83,1,0,4,48,9
5,138,13,7,2,4,124,18,35,59,0,145,6,22
1,3,2,25,215,0,1,0,24,6,2333,9,52,0
8,41,15,2,0,7,58,6,74,12,0,82,4,23
2,2,2,0,1499,0,1,0,23,18,1296,49,2,37
8,21,5,0,0,9,14,7,41,4,0,39,6,13
5,6,113,15,0,409,3,1,52,2,0,5,18,6
7,82,73,2,0,28,80,24,305,44,0,170,43,45
6,105,6,1,3,0,37,23,5,155,0,103,0,2
5,91,5,0,2,1,49,7,13,90,0,85,0,17
7,81,634,14,1,388,162,74,922,31,0,293,83,225
8,65,19,0,2,5,72,15,29,32,0,110,0,28
5,1,89,1,0,180,0,0,30,0,0,0,2,10
7,15,58,2,0,69,31,8,154,5,0,64,22,18
7,13,88,1,0,27,23,18,136,2,0,75,6,55
7,25,30,2,0,12,32,6,126,6,0,39,35,35
7,21,0,0,0,0,6,3,6,19,0,19,0,3
5,0,15,5,0,50,5,0,162,0,0,2,63,5
7,103,6,0,1,0,86,9,16,161,0,101,0,12
8,56,21,0,1,4,84,10,31,43,0,69,2,14
6,2,17,5,0,29,1,0,97,1,0,2,22,9
5,1,60,8,0,276,2,8,77,0,0,1,1,11
9,104,55,0,0,10,100,22,108,43,0,144,4,31
7,49,22,0,0,6,35,8,59,5,0,88,3,14
5,11,7,3,0,12,12,6,111,5,0,15,11,7
3,2,0,0,495,0,1,4,13,27,397,5,0,31
9,48,20,0,0,3,61,5,29,31,0,34,1,17
7,245,6,0,2,5,129,20,23,125,0,211,0,7
3,245,12,2,7118,1,91,1532,445,551,2552,387,36,97
3,56,0,1,435,3,18,8,72,67,812,41,18,51
6,2,14,2,0,31,8,1,109,0,0,1,12,9
9,75,13,2,0,5,62,14,46,56,0,106,2,17
4,5,274,10,0,1142,1,0,142,1,0,0,23,21
6,6,46,2,0,139,2,2,91,2,0,12,7,16
9,222,53,3,2,12,236,31,108,171,0,438,5,75
9,101,17,0,3,4,61,12,14,68,0,121,1,36
6,79,231,19,4,120,126,313,1501,38,1,331,445,167
5,0,24,0,0,80,1,0,10,0,0,0,2,0
7,10,117,2,0,29,7,1,38,1,0,14,4,20
9,51,16,0,2,3,28,5,86,44,0,64,7,7
9,977,1414,17,10,401,1520,305,2395,605,0,3107,217,901
6,1,58,0,0,61,0,0,59,0,0,0,29,7
7,5,8,0,0,5,10,2,126,0,0,13,16,5
7,50,11,1,0,1,33,8,16,105,0,90,0,5
3,0,14,0,0,232,0,0,10,0,0,0,3,2
8,60,19,0,3,1,38,7,32,21,0,81,0,25
9,64,45,2,0,10,41,38,75,52,0,108,3,28
6,26,13,2,0,8,21,12,115,9,0,50,37,10
8,103,7,0,2,0,81,13,9,120,0,100,0,17
7,11,20,4,1,17,17,0,55,1,0,7,6,6
6,35,105,4,0,58,67,23,483,16,0,101,68,61
5,1,49,3,0,41,4,0,156,0,1,2,30,7
7,0,4,0,0,2,11,2,129,1,0,8,24,11
9,99,24,3,1,10,103,27,77,60,0,170,1,36
8,83,13,0,1,2,63,9,23,37,0,94,1,5
8,105,23,0,3,2,61,12,88,102,0,127,3,20
7,18,10,0,0,1,17,6,7,14,0,27,2,11
3,7,1,0,418,0,6,0,38,65,254,18,1,2
5,1,169,4,0,282,0,1,39,1,0,0,2,3
2,3,0,0,8,0,0,0,1,3,32,0,0,0
7,22,20,0,1,2,21,2,54,14,0,36,5,6
3,57,3,0,8310,2,17,0,96,519,3246,132,74,5
2,15,0,0,168,0,3,0,39,87,135,3,0,1
9,72,46,0,1,22,91,42,137,42,0,173,5,60
9,112,30,0,3,6,94,28,59,86,0,134,9,60
6,5,19,1,0,31,19,4,143,1,0,17,10,11
9,86,23,0,0,5,70,19,82,45,0,146,2,38
7,5,17,4,0,3,7,0,50,3,0,20,13,13
8,36,37,0,0,6,44,10,74,18,0,85,4,33
7,27,34,0,0,16,94,9,125,18,0,90,11,20
8,30,12,0,0,4,17,5,32,18,0,33,0,10
5,2,352,11,0,1325,1,1,118,0,0,3,17,11
2,20,2,1,5853,3,48,4,77,157,5952,66,21,6
2,2,1,0,219,0,0,0,50,12,153,6,1,0
7,21,45,1,1,24,12,2,104,20,0,35,38,28
1,0,0,0,0,0,2,0,12,0,42,0,0,0
1,1,0,0,8,0,0,0,159,4,69,0,2,0
7,8,74,1,0,53,14,5,212,1,0,15,46,29
8,74,52,2,2,14,99,23,124,36,0,191,3,53
8,38780,9575,2005,5118,4506,28301,9611,44572,36739,1264,58019,9523,10942
7,56,11,0,0,3,30,7,20,12,0,64,1,20
9,666,485,8,3,152,893,193,1546,430,1,2148,139,469
1,11,1,0,538,0,3,0,88,43,3632,17,3,0
7,0,44,1,0,18,7,0,129,0,0,4,20,10
5,34,5,0,1,1,29,12,26,41,0,48,2,9
6,72,5,0,0,4,53,8,10,32,0,71,2,7
4,1,30,3,0,88,0,1,22,0,0,2,1,5
7,17,94,6,0,114,21,9,80,3,1,18,7,20
5,0,17,2,0,77,3,1,87,0,0,0,13,3
4,223,759,1538,15,998,638,1162,8521,112,11,1109,3641,698
7,12,32,1,0,12,21,2,163,4,0,25,15,13
1,0,7,652,0,33,1,0,51,2,0,2,133,0
9,63,22,0,1,4,96,14,56,25,0,142,0,18
10,169,11,1,3,7,136,23,55,155,0,288,2,36
5,60,3,1,4175,2,15,2,85,367,3528,364,4,50
5,244,759,38,7,431,636,676,6112,142,4,1038,1231,727
4,14,174,1,0,73,20,1,44,6,0,25,2,36
7,12,183,4,0,120,15,1,206,6,0,15,38,28
4,0,4,7,0,12,0,0,106,1,0,1,85,7
5,33,590,12,1,374,27,29,326,7,0,34,22,80
8,13,117,1,0,72,21,1,114,3,0,23,7,22
7,46,22,0,0,4,25,12,37,11,0,61,0,15
5,1,33,5,1,70,11,0,178,1,0,5,104,3
7,30,41,5,0,20,62,3,158,14,0,54,14,24
9,25,28,2,0,5,28,6,45,2,0,34,0,15
3,18,3,0,277,1,10,6,286,82,706,82,6,16
3,29,2,0,1876,3,2,8,87,89,1542,23,21,20
5,1,43,2,0,137,1,0,60,2,0,1,9,1
7,66,10,0,6,0,8,7,9,38,0,38,0,7
7,39,8,5,2,3,17,4,57,25,0,25,19,15
7,9,157,5,0,107,19,0,71,2,0,13,22,26
5,62,7,0,1,4,37,4,26,68,0,43,0,15
2,115,518,1943,63,2168,246,792,4141,77,37,371,2322,244
8,81,28,2,1,4,77,14,57,52,0,131,1,38
6,43,5,1,1,3,5,6,11,39,0,27,0,3
7,21,40,2,0,46,23,2,255,9,0,36,35,19
8,43,8,0,0,5,80,0,14,22,0,44,0,12
10,103,14,1,3,9,134,22,43,77,0,181,1,19
7,15,18,1,0,13,20,2,142,7,0,29,16,12
7,162,7,1,7,0,58,12,16,114,16,128,0,8
5,168,8,0,1,0,59,7,11,47,0,82,1,10
7,31,41,7,1,22,59,14,198,12,0,72,20,54
7,32,345,6,0,209,35,19,269,15,0,75,21,71
9,18,4,1,0,2,26,1,17,23,0,34,1,3
7,40,3,0,0,4,17,3,7,25,1,26,0,4
8,453,677,14,15,131,350,204,1203,342,0,792,65,367
9,196,72,2,1,12,235,24,131,138,0,537,12,82
8,12,10,0,0,2,23,4,45,9,0,43,0,17
9,284,227,1,1,37,308,105,485,156,3,1018,35,243
7,10,18,0,0,16,15,2,119,2,0,5,9,16
9,62,30,0,0,6,83,27,46,60,0,188,0,46
8,47,8,0,0,2,23,4,8,34,0,58,0,3
9,113,15,1,1,4,111,30,84,88,0,161,5,25
1,1,0,0,63,0,1,1,8,3,951,1,0,1
2,20,2,1,9635,1,8,3,172,312,1645,78,13,15
5,2,1,0,167,0,0,2,12,36,132,2,21,0
6,76,4,0,3,1,26,9,13,35,0,61,0,3
7,72,7,0,3,0,37,8,24,20,0,86,0,15
5,1,10,6,0,44,6,0,110,0,0,2,76,3
2,2,0,0,295,0,0,0,17,21,526,1,22,2
7,6,5,1,0,14,17,2,50,13,0,15,6,10
7,12,22,0,1,11,8,7,80,1,0,15,5,20
3,8,0,0,100,0,6,0,75,10,171,9,18,0
9,127,6,0,1,2,54,9,12,110,0,96,0,7
6,15,35,3,1,12,12,9,190,10,0,16,51,16
5,5,307,194,0,874,13,0,172,3,0,8,118,23
8,65,23,0,4,4,60,20,61,54,0,134,1,27
6,9,12,0,0,1,9,50,13,1,0,12,0,5
8,59,12,0,1,2,73,8,21,147,0,115,1,23
8,24,26,0,1,5,68,7,44,19,0,87,4,20
7,17,38,2,0,32,17,3,377,4,0,42,61,21
3,65,0,0,3356,1,12,1,305,181,1504,42,3,87
6,4,14,2,0,8,6,0,42,1,0,3,2,11
6,3,24,6,0,17,18,8,292,6,0,22,52,18
4,326,13,0,1,4,123,31,34,98,0,247,1,20
7,30,5,0,1,2,16,11,13,17,0,32,0,4
7,1060,1055,81,6,483,1964,470,5340,748,1,3605,606,1026
7,8,20,0,0,49,7,2,215,1,0,9,31,9
7,4,431,2,0,363,4,2,203,0,0,6,18,19
7,92,7,0,0,1,40,8,6,167,0,101,0,8
5,78,5,1,52,0,146,622,501,40,6,317,195,151
7,36,27,4,0,20,57,14,140,17,0,93,9,21
6,4,25,0,0,5,23,1,114,0,0,11,10,6
7,39,56,2,0,21,24,4,273,10,0,59,24,47
3,71,26,2,478,1,146,1777,1945,257,10,337,364,76
9,44,9,0,0,0,34,9,22,26,0,72,0,12
7,19,41,0,0,20,40,6,270,10,0,51,39,31
8,41,14,0,0,2,38,10,35,71,0,135,0,34
8,17,31,0,0,19,27,6,88,9,0,42,4,22
7,21,26,0,0,17,17,6,256,7,0,27,25,22
6,971,1744,143,7,1065,2021,863,9165,501,5,3833,2472,1415
2,62,64,44,2,127,67,23,319,21,0,131,738,50
7,72,13,0,0,4,45,10,46,81,0,92,0,22
4,110,495,315,9,343,217,287,1890,57,56,167,552,182
9,28,9,1,0,6,15,8,62,5,0,40,1,12
2,0,4,273,0,19,0,0,5,0,0,1,9,0
7,113,57,1,1,47,195,26,179,53,0,156,5,64
8,26,4,0,0,15,27,6,20,15,0,36,2,8
9,17,9,1,3,2,12,4,21,16,0,31,1,11
7,149,19,0,3,4,79,22,61,69,0,185,3,30
7,111,6,0,0,4,71,18,11,44,0,98,2,20
6,18,41,9,52,43,39,1,346,8,3,23,39,29
5,76,7,0,0,0,22,4,5,25,0,53,0,10
5,2,27,10,0,46,0,1,213,1,0,5,90,12
4,2,17,1,0,79,0,7,31,0,0,2,0,4
2,0,14,18,0,508,1,0,16,0,0,0,5,1
7,190,11,0,5,3,39,8,7,144,0,57,0,15
9,152,23,0,0,9,120,22,52,107,0,241,5,33
7,642,878,71,4,338,876,1274,4044,309,1,2243,488,911
5,6,133,5,0,82,2,0,36,2,0,12,3,26
3,3,13,3,0,49,2,2,98,0,0,1,95,2
3,184,4,0,1,2,42,10,12,61,0,104,0,11
9,174,23,1,3,6,86,27,31,138,0,258,0,24
5,6,19,3,0,19,3,2,155,2,0,6,45,16
7,4,6,0,0,6,11,2,85,2,0,11,10,9
2,28,0,0,178,1,14,2,274,75,968,29,5,293
5,1,13,13,0,28,3,0,197,0,0,2,88,6
6,10,38,3,0,31,41,2,365,5,0,28,71,22
4,9,0,0,981,0,2,1,43,95,726,17,2,0
8,1292,825,606,20,310,1305,346,1882,1059,1,3071,724,795
8,79,27,0,0,3,84,12,66,118,3,93,4,21
6,1,24,5,0,75,9,0,172,0,0,2,38,5
7,8,38,1,0,39,9,8,359,3,0,23,62,23
6,4,13,6,0,10,14,1,107,0,0,8,22,2
5,4,24,2,0,82,0,0,206,0,0,4,103,1
5,1,10,5,0,18,4,1,143,3,0,10,31,2
